0,11612.8874,2018/01/22,20:42:50,0,0.064,0.016,0.864,
1,11614.5291,2018/01/22,20:42:50,0,0.068,0.016,0.864,
2,11615.7954,2018/01/22,20:42:50,0,0.064,0.016,0.884,
3,11617.0161,2018/01/22,20:42:50,0,0.064,0.016,0.884,
4,11618.2325,2018/01/22,20:42:50,0,0.072,0.056,0.864,
5,11619.4497,2018/01/22,20:42:50,0,0.072,0.056,0.864,
6,11620.6871,2018/01/22,20:42:50,0,0.076,0.028,0.896,
7,11621.9314,2018/01/22,20:42:50,0,0.076,0.028,0.896,
8,11623.155,2018/01/22,20:42:50,0,0.08,0.032,0.84,
9,11624.3745,2018/01/22,20:42:50,0,0.08,0.032,0.84,
10,11625.5896,2018/01/22,20:42:50,0,0.072,0.04,0.868,
11,11626.8047,2018/01/22,20:42:50,0,0.072,0.04,0.868,
12,11628.0225,2018/01/22,20:42:50,0,0.088,0.02,0.912,
13,11629.242,2018/01/22,20:42:50,0,0.088,0.02,0.912,
14,11630.4723,2018/01/22,20:42:50,0,0.06,0.036,0.848,
15,11631.7354,2018/01/22,20:42:50,0,0.076,0.032,0.884,
16,11632.9585,2018/01/22,20:42:50,0,0.076,0.032,0.884,
17,11634.174,2018/01/22,20:42:50,0,0.072,0.036,0.872,
18,11635.3906,2018/01/22,20:42:50,0,0.072,0.036,0.872,
19,11636.6079,2018/01/22,20:42:50,0,0.056,0.052,0.892,
20,11637.8366,2018/01/22,20:42:50,0,0.056,0.052,0.892,
21,11639.0559,2018/01/22,20:42:50,0,0.056,0.036,0.892,
22,11640.2762,2018/01/22,20:42:50,0,0.056,0.036,0.892,
23,11641.5145,2018/01/22,20:42:50,0,0.08,0.04,0.884,
24,11642.733,2018/01/22,20:42:50,0,0.08,0.04,0.884,
25,11643.9495,2018/01/22,20:42:50,0,0.084,0.044,0.88,
26,11645.1646,2018/01/22,20:42:50,0,0.084,0.044,0.88,
27,11646.39,2018/01/22,20:42:50,0,0.084,0.008,0.872,
28,11647.6103,2018/01/22,20:42:50,0,0.084,0.008,0.872,
29,11648.8269,2018/01/22,20:42:50,0,0.064,0.028,0.876,
30,11650.1034,2018/01/22,20:42:50,0,0.064,0.028,0.876,
31,11651.3484,2018/01/22,20:42:50,0,0.068,0.028,0.888,
32,11652.5757,2018/01/22,20:42:50,0,0.068,0.028,0.888,
33,11653.8021,2018/01/22,20:42:50,0,0.072,0.024,0.872,
34,11655.0218,2018/01/22,20:42:50,0,0.084,0.032,0.868,
35,11656.2392,2018/01/22,20:42:50,0,0.084,0.032,0.868,
36,11657.4574,2018/01/22,20:42:50,0,0.076,0.028,0.864,
37,11658.6783,2018/01/22,20:42:50,0,0.076,0.028,0.864,
38,11659.8936,2018/01/22,20:42:50,0,0.08,0.044,0.884,
39,11661.173,2018/01/22,20:42:50,0,0.08,0.044,0.884,
40,11662.4005,2018/01/22,20:42:50,0,0.072,0.048,0.872,
41,11663.6249,2018/01/22,20:42:50,0,0.072,0.048,0.872,
42,11664.8468,2018/01/22,20:42:50,0,0.088,0.036,0.872,
43,11666.0629,2018/01/22,20:42:50,0,0.088,0.036,0.872,
44,11667.2825,2018/01/22,20:42:50,0,0.072,0.04,0.88,
45,11668.5004,2018/01/22,20:42:50,0,0.072,0.04,0.88,
46,11669.7233,2018/01/22,20:42:50,0,0.048,0.044,0.896,
47,11671.0155,2018/01/22,20:42:50,0,0.048,0.044,0.896,
48,11672.2633,2018/01/22,20:42:50,0,0.064,0.028,0.884,
49,11673.4855,2018/01/22,20:42:50,0,0.064,0.028,0.884,
50,11674.7079,2018/01/22,20:42:50,0,0.08,0.036,0.864,
51,11675.937,2018/01/22,20:42:50,0,0.08,0.036,0.864,
52,11677.1562,2018/01/22,20:42:50,0,0.072,0.036,0.848,
53,11678.3807,2018/01/22,20:42:50,0,0.092,0.032,0.856,
54,11679.6022,2018/01/22,20:42:50,0,0.092,0.032,0.856,
55,11680.8235,2018/01/22,20:42:50,0,0.084,0.028,0.876,
56,11682.0681,2018/01/22,20:42:50,0,0.084,0.028,0.876,
57,11683.2895,2018/01/22,20:42:50,0,0.076,0.04,0.884,
58,11684.5079,2018/01/22,20:42:50,0,0.076,0.04,0.884,
59,11685.7281,2018/01/22,20:42:50,0,0.084,0.02,0.896,
60,11686.9505,2018/01/22,20:42:50,0,0.084,0.02,0.896,
61,11688.1713,2018/01/22,20:42:50,0,0.08,0.016,0.868,
62,11689.3912,2018/01/22,20:42:50,0,0.08,0.016,0.868,
63,11690.6112,2018/01/22,20:42:50,0,0.08,0.036,0.872,
64,11691.8581,2018/01/22,20:42:50,0,0.08,0.036,0.872,
65,11693.0791,2018/01/22,20:42:50,0,0.08,0.04,0.872,
66,11694.3004,2018/01/22,20:42:50,0,0.08,0.04,0.872,
