20000,54389.4251,2018/01/25,17:16:25,0,-0.048,-0.256,0.652,0.956
20001,54396.7775,2018/01/25,17:16:25,0,-0.028,-0.22,0.6,0.848
20002,54398.9474,2018/01/25,17:16:25,0,-0.032,-0.188,0.584,0.8039999999999999
20003,54401.0614,2018/01/25,17:16:25,0,-0.008,-0.208,0.6,0.816
20004,54403.1727,2018/01/25,17:16:25,0,-0.008,-0.224,0.592,0.824
20005,54405.2641,2018/01/25,17:16:25,0,0.008,-0.236,0.616,0.86
20006,54407.3512,2018/01/25,17:16:25,0,0.008,-0.236,0.616,0.86
20007,54409.4439,2018/01/25,17:16:25,0,0.004,-0.252,0.628,0.884
20008,54411.6439,2018/01/25,17:16:25,0,0.004,-0.256,0.628,0.888
20009,54413.808,2018/01/25,17:16:25,0,0.004,-0.272,0.64,0.916
20010,54415.9169,2018/01/25,17:16:25,0,0.004,-0.272,0.636,0.912
20011,54418.0182,2018/01/25,17:16:25,0,0.004,-0.264,0.66,0.928
20012,54420.1621,2018/01/25,17:16:25,0,0.02,-0.308,0.68,1.008
20013,54422.2734,2018/01/25,17:16:25,0,-0.044,-0.272,0.656,0.972
20014,54424.3706,2018/01/25,17:16:25,0,0.0,-0.304,0.616,0.9199999999999999
20015,54426.4654,2018/01/25,17:16:25,0,0.036,-0.32,0.64,0.996
20016,54428.5571,2018/01/25,17:16:25,0,0.024,-0.304,0.644,0.972
20017,54430.6515,2018/01/25,17:16:25,0,0.024,-0.316,0.668,1.008
20018,54432.7788,2018/01/25,17:16:25,0,0.024,-0.316,0.668,1.008
20019,54434.8797,2018/01/25,17:16:25,0,0.036,-0.328,0.672,1.036
20020,54436.9712,2018/01/25,17:16:25,0,0.048,-0.324,0.692,1.064
20021,54439.0664,2018/01/25,17:16:25,0,0.052,-0.328,0.696,1.076
20022,54441.1615,2018/01/25,17:16:25,0,0.056,-0.352,0.7,1.1079999999999999
20023,54443.2882,2018/01/25,17:16:25,0,0.068,-0.364,0.7,1.132
20024,54445.3772,2018/01/25,17:16:25,0,0.096,-0.372,0.716,1.184
20025,54447.4733,2018/01/25,17:16:25,0,0.104,-0.384,0.728,1.216
20026,54449.5664,2018/01/25,17:16:25,0,0.116,-0.376,0.732,1.224
20027,54451.7709,2018/01/25,17:16:25,0,0.152,-0.344,0.744,1.24
20028,54453.8811,2018/01/25,17:16:25,0,0.152,-0.344,0.744,1.24
20029,54455.9737,2018/01/25,17:16:25,0,0.136,-0.368,0.708,1.212
20030,54458.0629,2018/01/25,17:16:25,0,0.14,-0.352,0.74,1.232
20031,54460.1657,2018/01/25,17:16:25,0,0.176,-0.284,0.796,1.256
20032,54462.2757,2018/01/25,17:16:25,0,0.264,-0.176,0.828,1.268
20033,54464.375,2018/01/25,17:16:25,0,0.22,-0.276,0.792,1.288
20034,54466.4649,2018/01/25,17:16:25,0,0.248,-0.228,0.664,1.1400000000000001
20035,54468.5649,2018/01/25,17:16:25,0,0.188,-0.364,0.684,1.2360000000000002
20036,54470.6699,2018/01/25,17:16:25,0,0.12,-0.452,0.708,1.28
20037,54472.8097,2018/01/25,17:16:25,0,0.116,-0.388,0.64,1.1440000000000001
20038,54474.9153,2018/01/25,17:16:25,0,0.1,-0.364,0.612,1.076
20039,54477.0052,2018/01/25,17:16:25,0,0.1,-0.364,0.612,1.076
20040,54479.0951,2018/01/25,17:16:25,0,0.088,-0.332,0.616,1.036
20041,54481.1951,2018/01/25,17:16:25,0,0.112,-0.288,0.636,1.036
20042,54483.3089,2018/01/25,17:16:25,0,0.108,-0.272,0.668,1.048
20043,54485.4059,2018/01/25,17:16:25,0,0.116,-0.184,0.676,0.976
20044,54487.5026,2018/01/25,17:16:25,0,0.14,-0.244,0.668,1.052
20045,54489.5915,2018/01/25,17:16:25,0,0.072,-0.22,0.668,0.96
20046,54491.7922,2018/01/25,17:16:25,0,0.072,-0.236,0.684,0.992
