0,10782.4007,2018/01/25,17:15:42,0,-0.204,-0.512,0.788,1.504
1,10786.0948,2018/01/25,17:15:42,0,-0.204,-0.508,0.776,1.488
2,10787.6668,2018/01/25,17:15:42,0,-0.184,-0.504,0.776,1.464
3,10789.1438,2018/01/25,17:15:42,0,-0.184,-0.504,0.776,1.464
4,10790.6842,2018/01/25,17:15:42,0,-0.168,-0.496,0.752,1.416
5,10792.212,2018/01/25,17:15:42,0,-0.184,-0.512,0.764,1.46
6,10793.6805,2018/01/25,17:15:42,0,-0.184,-0.512,0.764,1.46
7,10795.2175,2018/01/25,17:15:42,0,-0.168,-0.504,0.768,1.44
8,10796.715,2018/01/25,17:15:42,0,-0.168,-0.516,0.752,1.436
9,10798.1749,2018/01/25,17:15:42,0,-0.168,-0.516,0.752,1.436
10,10799.6447,2018/01/25,17:15:42,0,-0.152,-0.504,0.74,1.396
11,10801.1854,2018/01/25,17:15:42,0,-0.152,-0.504,0.74,1.396
12,10802.7365,2018/01/25,17:15:42,0,-0.156,-0.504,0.756,1.416
13,10804.246,2018/01/25,17:15:42,0,-0.148,-0.5,0.764,1.412
14,10805.6297,2018/01/25,17:15:42,0,-0.148,-0.5,0.764,1.412
15,10806.8866,2018/01/25,17:15:42,0,-0.132,-0.484,0.752,1.3679999999999999
16,10808.148,2018/01/25,17:15:42,0,-0.132,-0.484,0.752,1.3679999999999999
17,10809.5488,2018/01/25,17:15:42,0,-0.14,-0.5,0.732,1.3719999999999999
18,10811.1336,2018/01/25,17:15:42,0,-0.14,-0.512,0.732,1.384
19,10812.6109,2018/01/25,17:15:42,0,-0.14,-0.512,0.732,1.384
20,10814.0487,2018/01/25,17:15:42,0,-0.112,-0.5,0.736,1.3479999999999999
21,10815.4456,2018/01/25,17:15:42,0,-0.128,-0.508,0.732,1.3679999999999999
22,10816.9009,2018/01/25,17:15:42,0,-0.128,-0.508,0.732,1.3679999999999999
23,10818.3924,2018/01/25,17:15:42,0,-0.112,-0.504,0.724,1.3399999999999999
24,10819.9142,2018/01/25,17:15:42,0,-0.112,-0.504,0.724,1.3399999999999999
25,10821.4821,2018/01/25,17:15:42,0,-0.12,-0.508,0.704,1.3319999999999999
26,10822.9398,2018/01/25,17:15:42,0,-0.12,-0.508,0.708,1.3359999999999999
27,10824.3835,2018/01/25,17:15:42,0,-0.12,-0.508,0.708,1.3359999999999999
28,10825.7992,2018/01/25,17:15:42,0,-0.108,-0.516,0.704,1.3279999999999998
29,10827.2434,2018/01/25,17:15:42,0,-0.108,-0.504,0.716,1.3279999999999998
30,10828.6809,2018/01/25,17:15:42,0,-0.108,-0.504,0.716,1.3279999999999998
31,10830.145,2018/01/25,17:15:42,0,-0.092,-0.492,0.712,1.2959999999999998
32,10831.6259,2018/01/25,17:15:42,0,-0.092,-0.492,0.712,1.2959999999999998
33,10833.0794,2018/01/25,17:15:42,0,-0.104,-0.508,0.692,1.3039999999999998
34,10834.48,2018/01/25,17:15:42,0,-0.096,-0.492,0.708,1.2959999999999998
35,10835.9038,2018/01/25,17:15:42,0,-0.096,-0.492,0.708,1.2959999999999998
36,10837.3172,2018/01/25,17:15:42,0,-0.1,-0.512,0.732,1.3439999999999999
37,10838.7479,2018/01/25,17:15:42,0,-0.104,-0.508,0.712,1.3239999999999998
38,10840.1498,2018/01/25,17:15:42,0,-0.104,-0.508,0.712,1.3239999999999998
39,10841.6131,2018/01/25,17:15:42,0,-0.092,-0.524,0.732,1.3479999999999999
40,10842.9956,2018/01/25,17:15:42,0,-0.092,-0.524,0.732,1.3479999999999999
41,10844.446,2018/01/25,17:15:42,0,-0.084,-0.52,0.728,1.3319999999999999
42,10845.9757,2018/01/25,17:15:42,0,-0.08,-0.532,0.74,1.3519999999999999
43,10847.3931,2018/01/25,17:15:42,0,-0.08,-0.532,0.74,1.3519999999999999
44,10848.6524,2018/01/25,17:15:42,0,-0.088,-0.532,0.724,1.3439999999999999
45,10849.9593,2018/01/25,17:15:42,0,-0.088,-0.532,0.724,1.3439999999999999
46,10851.4615,2018/01/25,17:15:42,0,-0.084,-0.528,0.72,1.3319999999999999
47,10852.9368,2018/01/25,17:15:42,0,-0.088,-0.536,0.736,1.3599999999999999
48,10854.3454,2018/01/25,17:15:42,0,-0.088,-0.536,0.736,1.3599999999999999
49,10855.6854,2018/01/25,17:15:42,0,-0.052,-0.536,0.732,1.32
50,10857.1861,2018/01/25,17:15:42,0,-0.052,-0.536,0.732,1.32
51,10858.694,2018/01/25,17:15:42,0,-0.104,-0.54,0.712,1.3559999999999999
52,10860.1954,2018/01/25,17:15:42,0,-0.072,-0.52,0.724,1.3159999999999998
53,10861.7793,2018/01/25,17:15:42,0,-0.072,-0.52,0.724,1.3159999999999998
54,10863.3234,2018/01/25,17:15:42,0,-0.088,-0.528,0.724,1.3399999999999999
