20000,2018/02/03,21:27:02,24.23,1009.35,40.77
20001,2018/02/03,21:27:12,24.23,1009.38,40.71
20002,2018/02/03,21:27:22,24.23,1009.35,40.74
20003,2018/02/03,21:27:32,24.23,1009.33,40.49
20004,2018/02/03,21:27:42,24.22,1009.34,40.46
20005,2018/02/03,21:27:52,24.23,1009.36,40.76
20006,2018/02/03,21:28:02,24.22,1009.38,40.64
20007,2018/02/03,21:28:12,24.22,1009.37,40.6
20008,2018/02/03,21:28:22,24.22,1009.41,40.73
20009,2018/02/03,21:28:32,24.22,1009.38,40.56
20010,2018/02/03,21:28:43,24.23,1009.4,40.52
20011,2018/02/03,21:28:53,24.23,1009.4,40.54
20012,2018/02/03,21:29:03,24.23,1009.43,40.45
20013,2018/02/03,21:29:13,24.23,1009.42,40.45
20014,2018/02/03,21:29:23,24.23,1009.45,40.79
20015,2018/02/03,21:29:33,24.23,1009.42,40.67
20016,2018/02/03,21:29:43,24.24,1009.45,40.52
20017,2018/02/03,21:29:53,24.24,1009.47,40.42
20018,2018/02/03,21:30:03,24.24,1009.43,40.73
20019,2018/02/03,21:30:13,24.24,1009.43,40.48
20020,2018/02/03,21:30:23,24.23,1009.43,40.72
20021,2018/02/03,21:30:33,24.23,1009.45,40.63
20022,2018/02/03,21:30:43,24.24,1009.43,40.72
20023,2018/02/03,21:30:53,24.24,1009.43,40.69
20024,2018/02/03,21:31:03,24.24,1009.43,40.8
20025,2018/02/03,21:31:13,24.24,1009.41,40.73
20026,2018/02/03,21:31:23,24.23,1009.45,40.97
20027,2018/02/03,21:31:33,24.24,1009.42,40.78
20028,2018/02/03,21:31:43,24.24,1009.41,40.6
20029,2018/02/03,21:31:53,24.24,1009.42,40.6
20030,2018/02/03,21:32:03,24.23,1009.42,40.91
20031,2018/02/03,21:32:13,24.23,1009.44,40.97
20032,2018/02/03,21:32:23,24.22,1009.47,41.12
20033,2018/02/03,21:32:33,24.22,1009.44,40.9
20034,2018/02/03,21:32:43,24.23,1009.47,40.82
20035,2018/02/03,21:32:53,24.22,1009.46,40.8
20036,2018/02/03,21:33:03,24.22,1009.48,40.92
20037,2018/02/03,21:33:13,24.22,1009.45,40.8
20038,2018/02/03,21:33:23,24.23,1009.45,40.84
20039,2018/02/03,21:33:33,24.23,1009.44,40.79
20040,2018/02/03,21:33:43,24.24,1009.45,40.76
20041,2018/02/03,21:33:53,24.25,1009.43,40.77
20042,2018/02/03,21:34:03,24.25,1009.43,40.56
20043,2018/02/03,21:34:13,24.25,1009.36,40.7
20044,2018/02/03,21:34:23,24.24,1009.39,40.89
20045,2018/02/03,21:34:33,24.25,1009.37,40.64
20046,2018/02/03,21:34:43,24.25,1009.35,41.01
20047,2018/02/03,21:34:53,24.25,1009.32,40.9
20048,2018/02/03,21:35:03,24.25,1009.36,40.83
20049,2018/02/03,21:35:13,24.24,1009.4,41.1
20050,2018/02/03,21:35:23,24.24,1009.39,40.96
20051,2018/02/03,21:35:33,24.24,1009.41,40.93
20052,2018/02/03,21:35:43,24.24,1009.41,41.06
20053,2018/02/03,21:35:53,24.25,1009.42,40.63
20054,2018/02/03,21:36:03,24.25,1009.43,40.98
20055,2018/02/03,21:36:13,24.25,1009.45,40.77
20056,2018/02/03,21:36:23,24.25,1009.49,40.9
20057,2018/02/03,21:36:33,24.26,1009.46,40.82
20058,2018/02/03,21:36:43,24.26,1009.44,41.12
20059,2018/02/03,21:36:53,24.26,1009.47,40.73
20060,2018/02/03,21:37:03,24.26,1009.45,40.84
20061,2018/02/03,21:37:13,24.26,1009.41,41.16
20062,2018/02/03,21:37:23,24.25,1009.43,40.89
20063,2018/02/03,21:37:33,24.25,1009.4,41.13
20064,2018/02/03,21:37:43,24.25,1009.41,41.08
20065,2018/02/03,21:37:53,24.25,1009.39,41.15
20066,2018/02/03,21:38:03,24.25,1009.43,41.16
20067,2018/02/03,21:38:13,24.25,1009.4,40.97
20068,2018/02/03,21:38:23,24.24,1009.4,41.01
20069,2018/02/03,21:38:33,24.24,1009.42,41.18
20070,2018/02/03,21:38:43,24.25,1009.4,40.98
20071,2018/02/03,21:38:53,24.25,1009.38,40.94
20072,2018/02/03,21:39:03,24.25,1009.42,41.04
20073,2018/02/03,21:39:13,24.26,1009.43,41.03
20074,2018/02/03,21:39:23,24.26,1009.4,40.97
20075,2018/02/03,21:39:33,24.27,1009.39,40.81
20076,2018/02/03,21:39:44,24.26,1009.39,41.2
20077,2018/02/03,21:39:54,24.27,1009.41,40.87
20078,2018/02/03,21:40:04,24.27,1009.39,40.97
20079,2018/02/03,21:40:14,24.26,1009.38,41.24
20080,2018/02/03,21:40:24,24.26,1009.4,41.09
20081,2018/02/03,21:40:34,24.26,1009.42,41.05
20082,2018/02/03,21:40:44,24.26,1009.38,40.94
20083,2018/02/03,21:40:54,24.27,1009.39,40.93
20084,2018/02/03,21:41:04,24.27,1009.4,41.01
20085,2018/02/03,21:41:14,24.27,1009.36,40.95
20086,2018/02/03,21:41:24,24.27,1009.39,40.96
20087,2018/02/03,21:41:34,24.27,1009.39,41.0
20088,2018/02/03,21:41:44,24.27,1009.46,41.13
20089,2018/02/03,21:41:54,24.27,1009.43,40.97
20090,2018/02/03,21:42:04,24.28,1009.4,40.95
20091,2018/02/03,21:42:14,24.28,1009.43,41.0
20092,2018/02/03,21:42:24,24.27,1009.39,41.02
20093,2018/02/03,21:42:34,24.27,1009.41,41.56
20094,2018/02/03,21:42:44,24.26,1009.4,41.32
20095,2018/02/03,21:42:54,24.28,1009.42,41.1
20096,2018/02/03,21:43:04,24.25,1009.39,41.46
20097,2018/02/03,21:43:14,24.27,1009.41,41.36
20098,2018/02/03,21:43:24,24.26,1009.4,41.27
20099,2018/02/03,21:43:34,24.26,1009.43,41.23
20100,2018/02/03,21:43:44,24.26,1009.5,41.26
20101,2018/02/03,21:43:54,24.27,1009.47,41.21
20102,2018/02/03,21:44:04,24.26,1009.46,41.38
20103,2018/02/03,21:44:14,24.27,1009.56,41.11
20104,2018/02/03,21:44:24,24.27,1009.52,41.05
20105,2018/02/03,21:44:34,24.27,1009.55,41.2
20106,2018/02/03,21:44:44,24.27,1009.55,41.09
20107,2018/02/03,21:44:54,24.26,1009.51,41.37
20108,2018/02/03,21:45:04,24.27,1009.46,41.25
20109,2018/02/03,21:45:14,24.28,1009.4,41.02
20110,2018/02/03,21:45:24,24.28,1009.35,41.18
20111,2018/02/03,21:45:34,24.28,1009.37,41.0
20112,2018/02/03,21:45:44,24.28,1009.34,41.18
20113,2018/02/03,21:45:54,24.28,1009.39,41.44
20114,2018/02/03,21:46:04,24.28,1009.43,41.21
20115,2018/02/03,21:46:14,24.28,1009.4,41.16
20116,2018/02/03,21:46:24,24.28,1009.42,41.38
20117,2018/02/03,21:46:34,24.28,1009.42,41.43
20118,2018/02/03,21:46:44,24.28,1009.39,41.33
20119,2018/02/03,21:46:54,24.28,1009.38,41.37
20120,2018/02/03,21:47:04,24.28,1009.4,41.38
20121,2018/02/03,21:47:14,24.28,1009.38,41.35
20122,2018/02/03,21:47:24,24.27,1009.4,41.34
20123,2018/02/03,21:47:34,24.27,1009.37,41.44
20124,2018/02/03,21:47:44,24.27,1009.36,41.37
20125,2018/02/03,21:47:54,24.27,1009.38,41.47
20126,2018/02/03,21:48:04,24.29,1009.39,41.18
20127,2018/02/03,21:48:14,24.27,1009.42,41.61
20128,2018/02/03,21:48:24,24.27,1009.41,41.28
20129,2018/02/03,21:48:34,24.27,1009.44,41.42
20130,2018/02/03,21:48:44,24.28,1009.45,41.42
20131,2018/02/03,21:48:54,24.28,1009.45,41.28
