10000,2018/02/02,17:37:56,24.7,1009.21,41.63
10001,2018/02/02,17:38:06,24.7,1009.17,41.51
10002,2018/02/02,17:38:16,24.7,1009.2,41.64
10003,2018/02/02,17:38:26,24.7,1009.21,41.59
10004,2018/02/02,17:38:36,24.7,1009.19,41.55
10005,2018/02/02,17:38:46,24.7,1009.21,41.4
10006,2018/02/02,17:38:56,24.69,1009.22,41.31
10007,2018/02/02,17:39:06,24.69,1009.18,41.35
10008,2018/02/02,17:39:16,24.69,1009.2,41.09
10009,2018/02/02,17:39:26,24.69,1009.19,41.3
10010,2018/02/02,17:39:36,24.68,1009.19,41.44
10011,2018/02/02,17:39:46,24.68,1009.22,41.25
10012,2018/02/02,17:39:56,24.66,1009.21,41.36
10013,2018/02/02,17:40:06,24.66,1009.2,41.35
10014,2018/02/02,17:40:16,24.66,1009.22,41.14
10015,2018/02/02,17:40:26,24.66,1009.22,41.28
10016,2018/02/02,17:40:36,24.66,1009.24,41.23
10017,2018/02/02,17:40:46,24.64,1009.21,41.33
10018,2018/02/02,17:40:56,24.65,1009.23,41.32
10019,2018/02/02,17:41:06,24.65,1009.23,41.08
10020,2018/02/02,17:41:16,24.64,1009.22,41.25
10021,2018/02/02,17:41:26,24.63,1009.2,41.32
10022,2018/02/02,17:41:36,24.63,1009.22,41.15
10023,2018/02/02,17:41:46,24.63,1009.23,41.25
10024,2018/02/02,17:41:56,24.63,1009.19,41.12
10025,2018/02/02,17:42:06,24.63,1009.21,41.22
10026,2018/02/02,17:42:16,24.62,1009.19,41.16
10027,2018/02/02,17:42:26,24.62,1009.19,41.14
10028,2018/02/02,17:42:36,24.62,1009.23,41.06
10029,2018/02/02,17:42:46,24.6,1009.19,41.03
10030,2018/02/02,17:42:56,24.59,1009.18,41.01
10031,2018/02/02,17:43:06,24.59,1009.18,41.21
10032,2018/02/02,17:43:16,24.58,1009.18,40.82
10033,2018/02/02,17:43:26,24.58,1009.17,40.81
10034,2018/02/02,17:43:36,24.57,1009.15,40.66
10035,2018/02/02,17:43:47,24.57,1009.2,40.73
10036,2018/02/02,17:43:57,24.57,1009.17,40.9
10037,2018/02/02,17:44:07,24.56,1009.19,40.79
10038,2018/02/02,17:44:17,24.56,1009.23,40.77
10039,2018/02/02,17:44:27,24.57,1009.2,40.83
10040,2018/02/02,17:44:37,24.57,1009.19,40.77
10041,2018/02/02,17:44:47,24.56,1009.2,40.83
10042,2018/02/02,17:44:57,24.56,1009.23,40.54
10043,2018/02/02,17:45:07,24.56,1009.24,40.6
10044,2018/02/02,17:45:17,24.56,1009.22,40.83
10045,2018/02/02,17:45:27,24.55,1009.2,40.79
10046,2018/02/02,17:45:37,24.55,1009.21,40.53
10047,2018/02/02,17:45:47,24.55,1009.17,40.53
10048,2018/02/02,17:45:57,24.56,1009.22,40.71
10049,2018/02/02,17:46:07,24.55,1009.21,40.81
10050,2018/02/02,17:46:17,24.54,1009.2,40.6
10051,2018/02/02,17:46:27,24.54,1009.21,40.62
10052,2018/02/02,17:46:37,24.53,1009.2,40.59
10053,2018/02/02,17:46:47,24.52,1009.17,40.66
10054,2018/02/02,17:46:57,24.52,1009.18,40.79
10055,2018/02/02,17:47:07,24.52,1009.17,40.62
10056,2018/02/02,17:47:17,24.53,1009.21,40.79
10057,2018/02/02,17:47:27,24.53,1009.19,40.49
10058,2018/02/02,17:47:37,24.53,1009.21,40.46
10059,2018/02/02,17:47:47,24.53,1009.2,40.59
10060,2018/02/02,17:47:57,24.52,1009.19,40.67
10061,2018/02/02,17:48:07,24.51,1009.19,40.65
10062,2018/02/02,17:48:17,24.52,1009.22,40.68
10063,2018/02/02,17:48:27,24.52,1009.21,40.92
10064,2018/02/02,17:48:37,24.52,1009.18,40.7
10065,2018/02/02,17:48:47,24.52,1009.2,40.82
10066,2018/02/02,17:48:57,24.52,1009.21,40.79
10067,2018/02/02,17:49:07,24.51,1009.23,40.64
10068,2018/02/02,17:49:17,24.5,1009.2,40.83
10069,2018/02/02,17:49:27,24.5,1009.2,40.83
10070,2018/02/02,17:49:37,24.5,1009.21,40.57
10071,2018/02/02,17:49:47,24.51,1009.2,40.63
10072,2018/02/02,17:49:57,24.51,1009.2,40.69
10073,2018/02/02,17:50:07,24.5,1009.23,40.65
10074,2018/02/02,17:50:17,24.5,1009.2,40.87
10075,2018/02/02,17:50:27,24.5,1009.2,40.7
10076,2018/02/02,17:50:37,24.5,1009.22,40.67
10077,2018/02/02,17:50:47,24.49,1009.18,40.75
10078,2018/02/02,17:50:57,24.49,1009.23,40.7
10079,2018/02/02,17:51:07,24.5,1009.24,40.72
10080,2018/02/02,17:51:17,24.49,1009.22,40.61
10081,2018/02/02,17:51:27,24.49,1009.24,40.68
10082,2018/02/02,17:51:37,24.49,1009.23,40.7
10083,2018/02/02,17:51:47,24.49,1009.25,40.42
10084,2018/02/02,17:51:57,24.49,1009.24,40.98
10085,2018/02/02,17:52:07,24.48,1009.26,40.68
10086,2018/02/02,17:52:17,24.49,1009.24,40.56
10087,2018/02/02,17:52:27,24.48,1009.27,40.62
10088,2018/02/02,17:52:37,24.48,1009.25,40.74
10089,2018/02/02,17:52:47,24.48,1009.2,40.74
10090,2018/02/02,17:52:57,24.48,1009.26,40.76
10091,2018/02/02,17:53:07,24.49,1009.26,40.65
10092,2018/02/02,17:53:17,24.48,1009.25,40.46
10093,2018/02/02,17:53:27,24.47,1009.26,40.45
10094,2018/02/02,17:53:37,24.47,1009.27,40.3
10095,2018/02/02,17:53:47,24.47,1009.23,40.51
10096,2018/02/02,17:53:57,24.46,1009.24,40.45
10097,2018/02/02,17:54:07,24.47,1009.23,40.47
10098,2018/02/02,17:54:17,24.44,1009.25,40.2
10099,2018/02/02,17:54:27,24.42,1009.26,40.12
