0,2018/02/01,13:48:54,26.18,1006.23,34.01
1,2018/02/01,13:49:04,26.27,1006.24,33.4
2,2018/02/01,13:49:14,26.23,1006.25,31.24
3,2018/02/01,13:49:24,26.27,1006.2,32.09
4,2018/02/01,13:49:34,26.24,1006.23,30.45
5,2018/02/01,13:49:44,26.24,1006.27,34.49
6,2018/02/01,13:49:54,26.23,1006.26,32.99
7,2018/02/01,13:50:04,26.25,1006.24,36.4
8,2018/02/01,13:50:14,26.26,1006.25,33.33
9,2018/02/01,13:50:25,26.25,1006.22,32.85
10,2018/02/01,13:50:35,26.23,1006.21,33.56
11,2018/02/01,13:50:45,26.21,1006.2,30.81
12,2018/02/01,13:50:55,26.13,1006.22,29.66
13,2018/02/01,13:51:05,26.05,1006.21,29.65
14,2018/02/01,13:51:15,25.98,1006.23,29.85
15,2018/02/01,13:51:25,25.93,1006.21,29.81
16,2018/02/01,13:51:35,25.85,1006.23,29.99
17,2018/02/01,13:51:45,25.8,1006.25,30.3
18,2018/02/01,13:51:55,25.73,1006.24,30.0
19,2018/02/01,13:52:05,25.7,1006.27,30.35
20,2018/02/01,13:52:15,25.68,1006.29,30.62
21,2018/02/01,13:52:25,25.65,1006.34,30.44
22,2018/02/01,13:52:35,25.62,1006.27,30.07
23,2018/02/01,13:52:45,25.61,1006.35,30.3
24,2018/02/01,13:52:55,25.58,1006.33,30.29
25,2018/02/01,13:53:05,25.55,1006.29,30.17
26,2018/02/01,13:53:15,25.53,1006.29,30.38
27,2018/02/01,13:53:25,25.5,1006.25,30.44
28,2018/02/01,13:53:35,25.49,1006.22,30.68
29,2018/02/01,13:53:45,25.47,1006.24,30.61
30,2018/02/01,13:53:55,25.47,1006.31,30.96
31,2018/02/01,13:54:05,25.46,1006.4,30.87
32,2018/02/01,13:54:15,25.45,1006.33,30.65
33,2018/02/01,13:54:25,25.44,1006.35,30.6
34,2018/02/01,13:54:35,25.42,1006.31,30.23
35,2018/02/01,13:54:45,25.42,1006.31,30.75
36,2018/02/01,13:54:55,25.42,1006.26,30.87
37,2018/02/01,13:55:05,25.42,1006.28,30.78
38,2018/02/01,13:55:15,25.41,1006.33,30.6
39,2018/02/01,13:55:25,25.41,1006.36,30.65
40,2018/02/01,13:55:35,25.42,1006.35,30.92
41,2018/02/01,13:55:45,25.42,1006.35,30.98
42,2018/02/01,13:55:55,25.41,1006.36,31.21
43,2018/02/01,13:56:05,25.4,1006.34,31.26
44,2018/02/01,13:56:15,25.4,1006.32,30.95
45,2018/02/01,13:56:25,25.4,1006.36,31.07
46,2018/02/01,13:56:35,25.41,1006.32,30.79
47,2018/02/01,13:56:45,25.43,1006.33,30.68
48,2018/02/01,13:56:55,25.41,1006.34,30.98
49,2018/02/01,13:57:05,25.41,1006.36,31.12
50,2018/02/01,13:57:15,25.41,1006.36,30.91
51,2018/02/01,13:57:25,25.4,1006.33,31.06
52,2018/02/01,13:57:35,25.39,1006.33,30.98
53,2018/02/01,13:57:45,25.39,1006.36,30.49
54,2018/02/01,13:57:55,25.38,1006.34,30.74
55,2018/02/01,13:58:05,25.38,1006.4,31.11
56,2018/02/01,13:58:15,25.38,1006.39,30.91
57,2018/02/01,13:58:25,25.38,1006.36,31.05
58,2018/02/01,13:58:35,25.37,1006.33,30.94
59,2018/02/01,13:58:45,25.37,1006.31,30.65
60,2018/02/01,13:58:55,25.37,1006.39,30.81
61,2018/02/01,13:59:05,25.36,1006.37,30.72
62,2018/02/01,13:59:15,25.35,1006.37,30.4
63,2018/02/01,13:59:25,25.34,1006.37,30.5
64,2018/02/01,13:59:35,25.35,1006.41,30.77
65,2018/02/01,13:59:45,25.36,1006.39,30.65
66,2018/02/01,13:59:55,25.36,1006.4,30.84
67,2018/02/01,14:00:05,25.37,1006.38,30.94
68,2018/02/01,14:00:15,25.37,1006.43,30.59
69,2018/02/01,14:00:25,25.36,1006.41,30.72
70,2018/02/01,14:00:35,25.36,1006.39,30.94
71,2018/02/01,14:00:45,25.35,1006.38,30.85
72,2018/02/01,14:00:55,25.36,1006.41,30.93
73,2018/02/01,14:01:05,25.36,1006.41,31.14
74,2018/02/01,14:01:15,25.37,1006.42,31.21
75,2018/02/01,14:01:25,25.37,1006.4,31.14
76,2018/02/01,14:01:35,25.37,1006.42,30.77
77,2018/02/01,14:01:45,25.36,1006.39,30.77
78,2018/02/01,14:01:56,25.34,1006.39,30.77
79,2018/02/01,14:02:06,25.33,1006.37,30.89
80,2018/02/01,14:02:16,25.33,1006.39,30.75
81,2018/02/01,14:02:26,25.33,1006.44,30.84
82,2018/02/01,14:02:36,25.35,1006.43,31.01
83,2018/02/01,14:02:46,25.34,1006.41,30.95
84,2018/02/01,14:02:56,25.36,1006.44,31.03
85,2018/02/01,14:03:06,25.36,1006.39,31.14
86,2018/02/01,14:03:16,25.35,1006.39,31.27
87,2018/02/01,14:03:26,25.34,1006.41,30.71
88,2018/02/01,14:03:36,25.33,1006.39,31.17
89,2018/02/01,14:03:46,25.33,1006.41,31.33
90,2018/02/01,14:03:56,25.33,1006.41,31.23
91,2018/02/01,14:04:06,25.34,1006.4,31.14
92,2018/02/01,14:04:16,25.35,1006.39,31.27
93,2018/02/01,14:04:26,25.33,1006.42,31.14
94,2018/02/01,14:04:36,25.34,1006.41,31.11
95,2018/02/01,14:04:46,25.34,1006.4,31.3
96,2018/02/01,14:04:56,25.35,1006.39,31.09
97,2018/02/01,14:05:06,25.36,1006.42,31.44
98,2018/02/01,14:05:16,25.36,1006.48,31.36
99,2018/02/01,14:05:26,25.36,1006.44,31.34
100,2018/02/01,14:05:36,25.36,1006.42,31.5
101,2018/02/01,14:05:46,25.43,1006.38,32.65
102,2018/02/01,14:05:56,25.51,1006.36,33.93
103,2018/02/01,14:06:06,25.62,1006.39,35.74
104,2018/02/01,14:06:16,25.7,1006.41,33.93
105,2018/02/01,14:06:26,25.72,1006.41,31.78
106,2018/02/01,14:06:36,25.76,1006.43,33.05
107,2018/02/01,14:06:46,25.76,1006.46,31.65
108,2018/02/01,14:06:56,25.79,1006.42,31.89
109,2018/02/01,14:07:06,25.84,1006.45,32.65
110,2018/02/01,14:07:16,25.82,1006.44,31.21
111,2018/02/01,14:07:26,25.78,1006.48,30.61
112,2018/02/01,14:07:36,25.74,1006.5,30.41
113,2018/02/01,14:07:46,25.71,1006.48,30.6
114,2018/02/01,14:07:56,25.68,1006.49,30.78
115,2018/02/01,14:08:06,25.66,1006.55,30.98
116,2018/02/01,14:08:16,25.63,1006.48,31.88
117,2018/02/01,14:08:26,25.6,1006.48,31.19
118,2018/02/01,14:08:36,25.58,1006.5,31.33
119,2018/02/01,14:08:46,25.57,1006.52,31.11
120,2018/02/01,14:08:56,25.55,1006.5,30.9
121,2018/02/01,14:09:06,25.54,1006.52,30.98
122,2018/02/01,14:09:16,25.52,1006.5,31.22
123,2018/02/01,14:09:26,25.5,1006.51,31.06
124,2018/02/01,14:09:36,25.5,1006.53,31.43
125,2018/02/01,14:09:46,25.49,1006.54,31.11
126,2018/02/01,14:09:56,25.47,1006.52,31.08
127,2018/02/01,14:10:06,25.45,1006.51,31.36
128,2018/02/01,14:10:16,25.47,1006.51,31.48
129,2018/02/01,14:10:26,25.45,1006.5,31.17
130,2018/02/01,14:10:36,25.44,1006.54,31.24
131,2018/02/01,14:10:46,25.44,1006.53,31.4
132,2018/02/01,14:10:56,25.43,1006.51,31.61
133,2018/02/01,14:11:06,25.44,1006.49,31.47
134,2018/02/01,14:11:16,25.46,1006.48,32.08
135,2018/02/01,14:11:26,25.44,1006.5,31.27
136,2018/02/01,14:11:36,25.42,1006.51,31.17
137,2018/02/01,14:11:46,25.42,1006.5,31.48
138,2018/02/01,14:11:56,25.4,1006.5,31.24
139,2018/02/01,14:12:06,25.4,1006.52,31.31
140,2018/02/01,14:12:16,25.4,1006.51,31.28
141,2018/02/01,14:12:26,25.39,1006.47,31.27
142,2018/02/01,14:12:36,25.38,1006.51,31.01
143,2018/02/01,14:12:46,25.37,1006.53,31.09
144,2018/02/01,14:12:56,25.36,1006.5,31.13
145,2018/02/01,14:13:06,25.37,1006.49,31.36
146,2018/02/01,14:13:17,25.35,1006.49,31.28
147,2018/02/01,14:13:27,25.38,1006.49,31.59
